"FERPA","Student ID","Last Name","First Name","Acad Plan","Acad Plan Descr","Term","Term Description","Career","Class Nbr","Subject","Catalog","Section","Class Description","Component","Class Type","Designation","Academic Level","Term Units","Class Units","Reason","Add Dt","Grade","Gender","Ethnic Grp","Facil ID","Mtg Start","Mtg End","Pat","Instructor ID","Instructor Name","Advisor ID","Advisor Name","Auto Enrol","Auto Enr 2","Comb Sect"
"N","000854290","Kieran","Towne","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2941","CS","252","002","Intro to Computer Organization","LAB","N","","Junior","15.000","0.00","Enrolled","2020-04-21","","Male","WHITE","DARW0025","09:00:00","11:50:00","F","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","","",""
"N","000854290","Kieran","Towne","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2773","CS","315","001","Data Structures","DIS","E","","Junior","15.000","4.00","Enrolled","2020-04-21","D+","Male","WHITE","SALZ2021","10:45:00","12:00:00","TTH","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","002","",""
"N","000854290","Kieran","Towne","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2774","CS","315","002","Data Structures","LAB","N","","Junior","15.000","0.00","Enrolled","2020-04-21","","Male","WHITE","DARW0025","12:00:00","14:50:00","W","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","","",""
"N","000854290","Kieran","Towne","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1016","HIST","380","001","20th Century World","DIS","E","GED2","Junior","15.000","3.00","Enrolled","2020-04-21","C","Male","WHITE","IH105","16:00:00","17:15:00","TTH","000027573","Chase, Robert G","001299888","Kooshesh, Ali A","","",""
"N","000854290","Kieran","Towne","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2139","NAMS","338","001","Native Americans & The Cinema","DIS","E","GEC1","Junior","15.000","4.00","Enrolled","2020-04-21","A-","Male","WHITE","DARW0107","18:00:00","21:40:00","W","002721100","Hall, Ashley C","001299888","Kooshesh, Ali A","","",""
"N","000868300","Pansy","Runolfsson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","3077","CS","252","001","Intro to Computer Organization","DIS","E","","Junior","14.000","4.00","Enrolled","2020-04-23","A","Male","WHITE","SALZ2015","10:45:00","12:00:00","MW","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","002","",""
"N","000868300","Pansy","Runolfsson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2941","CS","252","002","Intro to Computer Organization","LAB","N","","Junior","14.000","0.00","Enrolled","2020-04-23","","Male","WHITE","DARW0025","09:00:00","11:50:00","F","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","","",""
"N","000868300","Pansy","Runolfsson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","3906","CS","315","003","Data Structures","DIS","E","","Junior","14.000","4.00","Enrolled","2020-04-23","B-","Male","WHITE","SALZ2021","10:45:00","12:00:00","TTH","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","","",""
"N","000868300","Pansy","Runolfsson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","3907","CS","315","004","Data Structures","LAB","N","","Junior","14.000","0.00","Enrolled","2020-04-23","","Male","WHITE","DARW0025","17:00:00","19:50:00","W","001729837","Melcon, Noah K","001299888","Kooshesh, Ali A","","",""
"N","000868300","Pansy","Runolfsson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","3586","CS","370","001","Software Design & Development","DIS","E","","Junior","14.000","4.00","Enrolled from Wait List","2020-04-23","A","Male","WHITE","DARW0031","08:00:00","09:50:00","TTH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000868300","Pansy","Runolfsson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2616","CS","390","001","Computer Science Colloquium","LEC","E","","Junior","14.000","1.00","Enrolled","2020-04-23","CR","Male","WHITE","SALZ2016","12:00:00","12:50:00","TH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000868300","Pansy","Runolfsson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2248","MUS","149","001","Rehearsal Observation Series","LEC","E","GEC1","Junior","14.000","1.00","Enrolled","2020-04-23","CR","Male","WHITE","GMC1057","13:00:00","15:40:00","W","000304894","Collinsworth, Andy","001299888","Kooshesh, Ali A","","",""
"N","002833241","Giuseppe","Jaskolski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2773","CS","315","001","Data Structures","DIS","E","","Senior","8.000","4.00","Enrolled from Wait List","2020-05-05","C+","Male","ASIAN","SALZ2021","10:45:00","12:00:00","TTH","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","002","",""
"N","002833241","Giuseppe","Jaskolski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2774","CS","315","002","Data Structures","LAB","N","","Senior","8.000","0.00","Enrolled from Wait List","2020-05-05","","Male","ASIAN","DARW0025","12:00:00","14:50:00","W","000028054","Ravikumar, Balasubramanian","001299888","Kooshesh, Ali A","","",""
"N","002833241","Giuseppe","Jaskolski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2769","CS","351","001","Computer Architecture","DIS","E","","Senior","8.000","4.00","Enrolled","2020-05-02","A","Male","ASIAN","STEV2052","10:00:00","11:50:00","MW","004706785","Sosnick, Marc H","001299888","Kooshesh, Ali A","","",""
"N","000868566","Bridget","Ruecker","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2260","AMCS","350","001","Ethics, Values&Multiculturalsm","LEC","E","GEC2","Senior","17.000","4.00","Enrolled","2020-04-22","A","Male","WHITE","NICH0204","14:00:00","15:50:00","MW","000010140","Strobel, Elenita F","001299888","Kooshesh, Ali A","","",""
"N","000868566","Bridget","Ruecker","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2878","CS","349","001","Problem Solving in a Team Envn","ACT","E","","Senior","17.000","1.00","Enrolled from Wait List","2020-04-24","A","Male","WHITE","DARW0025","16:00:00","17:50:00","M","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","","",""
"N","000868566","Bridget","Ruecker","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2899","CS","450","001","Operating Systems","DIS","E","","Senior","17.000","4.00","Enrolled","2020-04-22","A-","Male","WHITE","SALZ2021","08:00:00","09:50:00","MW","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","","",""
"N","000868566","Bridget","Ruecker","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2565","CS","454","001","Theory of Computation","DIS","E","","Senior","17.000","4.00","Enrolled","2020-04-22","B","Male","WHITE","NICH0173","10:00:00","11:50:00","TTH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000868566","Bridget","Ruecker","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2900","CS","460","001","Programming Languages","DIS","E","","Senior","17.000","4.00","Enrolled","2020-04-22","B+","Male","WHITE","SALZ2009A","12:00:00","13:50:00","MW","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","","",""
"N","000881353","Juliet","Rempel","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2769","CS","351","001","Computer Architecture","DIS","E","","Senior","13.000","4.00","Enrolled","2020-04-22","A-","Male","WHITE","STEV2052","10:00:00","11:50:00","MW","004706785","Sosnick, Marc H","001299888","Kooshesh, Ali A","","",""
"N","000881353","Juliet","Rempel","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2616","CS","390","001","Computer Science Colloquium","LEC","E","","Senior","13.000","1.00","Enrolled","2020-04-22","CR","Male","WHITE","SALZ2016","12:00:00","12:50:00","TH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000881353","Juliet","Rempel","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2565","CS","454","001","Theory of Computation","DIS","E","","Senior","13.000","4.00","Enrolled","2020-04-22","B","Male","WHITE","NICH0173","10:00:00","11:50:00","TTH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000881353","Juliet","Rempel","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1381","PSY","325","002","Social Psychology","LEC","E","GED1","Senior","13.000","4.00","Enrolled","2020-04-22","A","Male","WHITE","STEV3046","08:00:00","09:50:00","TTH","003246404","Paolucci, Matthew C","001299888","Kooshesh, Ali A","","",""
"N","000887222","Benedict","Stiedemann","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2940","CS","242","001","Discrete Structures for CS","DIS","E","","Junior","13.000","4.00","Enrolled","2020-04-22","C+","Male","PACIF","DARW0029","12:00:00","13:50:00","MW","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","","",""
"N","000887222","Benedict","Stiedemann","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2616","CS","390","001","Computer Science Colloquium","LEC","E","","Junior","13.000","1.00","Enrolled","2020-04-22","CR","Male","PACIF","SALZ2016","12:00:00","12:50:00","TH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000887222","Benedict","Stiedemann","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2876","MATH","165","010","Elementary Applied Statistics","DIS","E","GEB4","Junior","13.000","4.00","Enrolled","2020-04-22","A","Male","PACIF","DARW0035","17:00:00","18:50:00","TTH","003757876","Franceschine III,Nicola","001299888","Kooshesh, Ali A","","",""
"N","000887222","Benedict","Stiedemann","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2139","NAMS","338","001","Native Americans & The Cinema","DIS","E","GEC1","Junior","13.000","4.00","Enrolled","2020-04-22","A","Male","PACIF","DARW0107","18:00:00","21:40:00","W","002721100","Hall, Ashley C","001299888","Kooshesh, Ali A","","",""
"N","000899479","Mittie","Jacobson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2878","CS","349","001","Problem Solving in a Team Envn","ACT","E","","Senior","12.000","1.00","Enrolled","2020-08-05","A","Male","BLACKPRF","DARW0025","16:00:00","17:50:00","M","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","","",""
"N","000899479","Mittie","Jacobson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2769","CS","351","001","Computer Architecture","DIS","E","","Senior","12.000","4.00","Enrolled","2020-04-22","A-","Male","BLACKPRF","STEV2052","10:00:00","11:50:00","MW","004706785","Sosnick, Marc H","001299888","Kooshesh, Ali A","","",""
"N","000899479","Mittie","Jacobson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2616","CS","390","001","Computer Science Colloquium","LEC","E","","Senior","12.000","1.00","Enrolled","2020-04-22","CR","Male","BLACKPRF","SALZ2016","12:00:00","12:50:00","TH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000899479","Mittie","Jacobson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2565","CS","454","001","Theory of Computation","DIS","E","","Senior","12.000","4.00","Enrolled from Wait List","2020-04-22","A-","Male","BLACKPRF","NICH0173","10:00:00","11:50:00","TTH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000899479","Mittie","Jacobson","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","4715","CS","497","001","Internship","SUP","E","","Senior","12.000","2.00","Enrolled","2020-09-03","CR","Male","BLACKPRF","","00:00:00","00:00:00","ARR","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","","",""
"N","000927241","Lori","Lemke","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","3077","CS","252","001","Intro to Computer Organization","DIS","E","","Junior","16.000","4.00","Enrolled","2020-04-23","B+","Male","WHITE","SALZ2015","10:45:00","12:00:00","MW","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","002","",""
"N","000927241","Lori","Lemke","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2941","CS","252","002","Intro to Computer Organization","LAB","N","","Junior","16.000","0.00","Enrolled","2020-04-23","","Male","WHITE","DARW0025","09:00:00","11:50:00","F","002225774","Lyle, Michael R","001299888","Kooshesh, Ali A","","",""
"N","000927241","Lori","Lemke","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2878","CS","349","001","Problem Solving in a Team Envn","ACT","E","","Junior","16.000","1.00","Enrolled","2020-04-23","A","Male","WHITE","DARW0025","16:00:00","17:50:00","M","000002366","Watts, Marcia R","001299888","Kooshesh, Ali A","","",""
"N","000927241","Lori","Lemke","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","3586","CS","370","001","Software Design & Development","DIS","E","","Junior","16.000","4.00","Enrolled from Wait List","2020-04-23","A","Male","WHITE","DARW0031","08:00:00","09:50:00","TTH","000018239","Ledin  Jr,George","001299888","Kooshesh, Ali A","","",""
"N","000927241","Lori","Lemke","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1030","ENSP","200","002","Global Environmental Issues","LEC","E","GED5","Junior","16.000","3.00","Enrolled","2020-04-23","A","Male","WHITE","STEV1002","19:00:00","21:40:00","W","000010075","Peterson, Ervand M","001299888","Kooshesh, Ali A","","",""
"N","000927241","Lori","Lemke","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","4316","LIBS","205","001","Topics in American Culture","LEC","E","GEC2","Junior","16.000","4.00","Enrolled","2020-04-24","B+","Male","WHITE","IVES0101","13:00:00","16:40:00","F","001642529","Dyer, Stephanie","001299888","Kooshesh, Ali A","","",""
"N","000933686","Sabina","Powlowski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1551","ECON","204","001","Intro to Macroeconomics","LEC","E","GED5","Sophomore","15.000","4.00","Enrolled","2020-04-24","B","Male","ASIAN","IVES0101","08:00:00","09:50:00","MW","000017602","Williams, Wendy L","003004643","Rivoire, Suzanne M","","",""
"N","000933686","Sabina","Powlowski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1551","ECON","204","001","Intro to Macroeconomics","LEC","E","GED5","Sophomore","15.000","4.00","Enrolled","2020-04-24","B","Male","ASIAN","IVES0101","08:00:00","09:50:00","MW","000017602","Williams, Wendy L","001299888","Kooshesh, Ali A","","",""
"N","000933686","Sabina","Powlowski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1562","ECON","205","001","Intro to Microeconomics","LEC","E","GED1","Sophomore","15.000","4.00","Enrolled","2020-04-24","D+","Male","ASIAN","COMMONS","10:00:00","11:50:00","MW","002182497","Visser, Michael S","001299888","Kooshesh, Ali A","","",""
"N","000933686","Sabina","Powlowski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1562","ECON","205","001","Intro to Microeconomics","LEC","E","GED1","Sophomore","15.000","4.00","Enrolled","2020-04-24","D+","Male","ASIAN","COMMONS","10:00:00","11:50:00","MW","002182497","Visser, Michael S","003004643","Rivoire, Suzanne M","","",""
"N","000933686","Sabina","Powlowski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2770","MATH","131","007","Intro to Finite Mathematics","DIS","E","GEB4","Sophomore","15.000","3.00","Enrolled","2020-04-24","B","Male","ASIAN","STEV2052","10:45:00","12:00:00","TTH","004719707","Brown, Grace E","001299888","Kooshesh, Ali A","","",""
"N","000933686","Sabina","Powlowski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2770","MATH","131","007","Intro to Finite Mathematics","DIS","E","GEB4","Sophomore","15.000","3.00","Enrolled","2020-04-24","B","Male","ASIAN","STEV2052","10:45:00","12:00:00","TTH","004719707","Brown, Grace E","003004643","Rivoire, Suzanne M","","",""
"N","000933686","Sabina","Powlowski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1762","PHIL","102","001","Introduction to Logic","DIS","E","GEA3","Sophomore","15.000","4.00","Enrolled from Wait List","2020-04-24","A","Male","ASIAN","IH201A","16:00:00","17:50:00","MW","000022828","Bell Jr,Roger V","001299888","Kooshesh, Ali A","","",""
"N","000933686","Sabina","Powlowski","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1762","PHIL","102","001","Introduction to Logic","DIS","E","GEA3","Sophomore","15.000","4.00","Enrolled from Wait List","2020-04-24","A","Male","ASIAN","IH201A","16:00:00","17:50:00","MW","000022828","Bell Jr,Roger V","003004643","Rivoire, Suzanne M","","",""
"N","000949169","Russ","Cartwright","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","2940","CS","242","001","Discrete Structures for CS","DIS","E","","Sophomore","13.000","4.00","Enrolled","2020-04-24","D","Male","TWOMORE","DARW0029","12:00:00","13:50:00","MW","001299888","Kooshesh, Ali A","001299888","Kooshesh, Ali A","","",""
"N","000949169","Russ","Cartwright","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1030","ENSP","200","002","Global Environmental Issues","LEC","E","GED5","Sophomore","13.000","3.00","Enrolled","2020-04-24","C-","Male","TWOMORE","STEV1002","19:00:00","21:40:00","W","000010075","Peterson, Ervand M","001299888","Kooshesh, Ali A","","",""
"N","000949169","Russ","Cartwright","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1316","HIST","251","005","History of U.S. to 1877","LEC","E","GED3","Sophomore","13.000","3.00","Enrolled","2020-04-24","WU","Male","TWOMORE","IH105","09:20:00","10:35:00","TTH","002221458","Markay, Jesse B","001299888","Kooshesh, Ali A","","",""
"N","000949169","Russ","Cartwright","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","1223","POLS","200","001","American Political System","DIS","E","GED4","Sophomore","13.000","3.00","Enrolled","2020-04-24","C","Male","TWOMORE","DARW0102","13:00:00","14:15:00","TTH","000017446","McNamara, Robert E","001299888","Kooshesh, Ali A","","",""
"N","000953513","Jarrell","Gutmann","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","4258","AMCS","273","001","Amer Diversity:Past, Pres, Fut","LEC","E","GEC2","Freshman","15.000","4.00","Enrolled","2020-08-24","A","Male","WHITE","GMC SCHRDH","10:00:00","11:50:00","T","004703652","Benson, Benjamin F","001299888","Kooshesh, Ali A","002","",""
"N","000953513","Jarrell","Gutmann","CS-BS","Computer Science (BS)","2147","Fall 2014","UGRD","4259","AMCS","273","002","Amer Diversity:Past, Pres, Fut","DIS","N","GEC2","Freshman","15.000","0.00","Enrolled","2020-08-24","","Male","WHITE","SALZ2022","10:00:00","11:50:00","TH","004703652","Benson, Benjamin F","001299888","Kooshesh, Ali A","","",""
